ID,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
6254,2.0,83.5,125.0,3727.3238100000003,0.0,0.001158605,0.0,0.0,5,2,2,7,2,0,0
6255,0.0,0.0,5.0,303.1,0.0,0.033333333,0.0,0.0,10,3,2,3,6,0,0
6256,0.0,0.0,112.0,2218.717208,0.000223214,0.018229167,0.0,0.0,11,2,2,1,2,0,0
6257,0.0,0.0,11.0,976.0,0.024358974,0.044688645,0.0,0.0,12,1,1,1,1,0,0
6258,0.0,0.0,15.0,718.8,0.0,0.015789473999999998,0.0,0.0,11,2,2,4,2,1,0
6259,0.0,0.0,26.0,710.0,0.003846154,0.017521368,0.0,0.0,8,3,3,4,4,0,0
6260,0.0,0.0,6.0,183.875,0.0,0.014285714,0.0,0.0,12,2,2,1,2,1,0
6261,0.0,0.0,85.0,1558.529048,0.006024096,0.024257027999999996,0.0,0.0,8,2,4,1,3,0,0
6262,3.0,313.0,65.0,2091.662821,0.012206573,0.030146368,6.147633803,0.0,5,3,2,3,4,0,1
6263,3.0,89.5,54.0,2864.6333329999998,0.012295081999999999,0.024020297000000003,7.4482428679999995,0.0,11,3,2,3,1,0,0
6264,0.0,0.0,4.0,55.9,0.0,0.014285714,0.0,0.0,6,3,2,8,2,1,0
6265,2.0,5.5,141.0,4310.775,0.001408451,0.013891038999999999,0.0,0.0,12,2,2,1,2,0,0
6266,0.0,0.0,52.0,1551.666667,0.0018181820000000002,0.019393939,7.882377257999999,0.0,3,1,1,3,2,0,0
6267,0.0,0.0,22.0,1889.25,0.0,0.024603175,0.0,0.0,8,2,2,7,6,0,0
6268,3.0,50.2,9.0,1759.0666670000003,0.011764706000000002,0.024705882000000002,0.0,0.0,9,1,1,7,5,0,0
6269,0.0,0.0,12.0,429.0,0.0,0.016666667,0.0,0.0,11,1,1,3,8,0,0
6270,2.0,45.5,30.0,2054.841667,0.0,0.001041667,21.9646242,0.0,12,1,1,6,2,1,0
6271,0.0,0.0,26.0,2553.625,0.015384615,0.029487179,0.0,0.0,11,2,2,3,8,0,0
6272,0.0,0.0,9.0,269.75,0.022222222000000003,0.048148147999999995,0.0,0.0,12,3,2,5,6,0,0
6273,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,3,2,3,1,0,1
6274,0.0,0.0,41.0,2517.583333,0.007751938000000001,0.013881932,20.55494533,0.0,9,3,2,1,1,0,0
6275,0.0,0.0,8.0,245.0,0.1,0.120833333,0.0,0.0,5,2,4,3,1,0,0
6276,0.0,0.0,7.0,179.95833330000002,0.0,0.005,0.0,0.0,11,2,2,1,8,1,1
6277,0.0,0.0,23.0,625.3,0.016666667,0.026388889,0.0,0.0,12,2,2,3,3,0,0
6278,2.0,41.2,27.0,572.8733333,0.0,0.011111111000000002,23.5504394,0.0,10,2,4,1,1,0,0
6279,1.0,16.6,229.0,6984.611525,0.017126436999999998,0.021755245,0.780905815,0.0,8,3,2,8,13,0,0
6280,0.0,0.0,21.0,598.6,0.0,0.038095238,0.0,0.6,5,2,4,1,4,0,0
6281,0.0,0.0,4.0,81.0,0.0,0.025,0.0,0.0,3,2,2,3,2,0,0
6282,0.0,0.0,45.0,1438.722222,0.004545455,0.027727272999999997,0.0,0.8,5,4,2,3,4,0,0
6283,1.0,15.0,26.0,670.1666667000001,0.0,0.003846154,0.0,0.0,5,2,2,3,4,0,0
6284,0.0,0.0,8.0,123.0,0.025,0.029166667,0.0,0.0,11,3,2,3,11,0,1
6285,0.0,0.0,16.0,1266.5,0.0,0.0035087720000000003,0.0,0.0,3,2,2,6,1,0,0
6286,0.0,0.0,2.0,25.5,0.0,0.1,0.0,0.0,12,1,1,1,3,0,0
6287,1.0,0.0,20.0,1029.25,0.021153846,0.03974359,0.0,0.0,11,1,1,1,2,0,0
6288,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,3,2,7,13,0,0
6289,0.0,0.0,22.0,851.5595238,0.004545455,0.031907307999999995,0.0,0.0,3,3,2,1,1,0,0
6290,2.0,44.5,12.0,445.5,0.00625,0.022916667,0.0,0.0,11,3,2,1,8,1,0
6291,0.0,0.0,19.0,215.75,0.0,0.021052632,0.0,0.0,3,2,2,3,10,0,0
6292,0.0,0.0,2.0,33.0,0.0,0.1,0.0,0.2,2,1,1,1,3,0,0
6293,0.0,0.0,45.0,649.8632035,0.006122449,0.02755102,0.0,0.0,7,3,2,6,5,0,0
6294,0.0,0.0,8.0,82.83333333,0.0,0.00625,0.0,0.0,5,1,1,1,4,0,1
6295,0.0,0.0,37.0,856.2,0.052252252,0.108558559,0.0,0.0,9,2,2,2,1,0,0
6296,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,1,2,1,1,0,0
6297,0.0,0.0,24.0,498.9,0.0,0.01875,5.818151241,0.0,10,2,2,1,2,0,0
6298,0.0,0.0,27.0,354.5833333,0.014285714,0.023809524,0.0,0.0,11,1,1,8,1,0,0
6299,1.0,21.0,157.0,4643.755952,0.001687764,0.010776613,7.152750452,0.8,5,2,5,2,4,0,0
6300,0.0,0.0,83.0,6072.032391,0.007058824,0.024023709,1.240071108,0.0,11,3,2,8,1,0,1
6301,0.0,0.0,3.0,95.5,0.0,0.02,0.0,0.0,5,1,2,3,2,1,0
6302,0.0,0.0,5.0,83.0,0.04,0.06,0.0,0.0,3,2,2,1,13,0,0
6303,0.0,0.0,79.0,2006.834416,0.0025316460000000002,0.006439185,0.0,0.0,11,3,3,1,3,0,1
6304,0.0,0.0,9.0,145.0,0.066666667,0.12222222199999999,0.0,0.8,5,3,2,1,13,0,0
6305,1.0,51.5,39.0,841.7833332999999,0.005426357,0.017585825,0.0,0.0,12,1,2,8,1,0,0
6306,3.0,394.0,25.0,599.1,0.013333333000000001,0.030151515,22.3392,0.0,5,1,1,3,4,0,1
6307,0.0,0.0,32.0,593.5071429,0.0,0.028787879,0.0,0.0,5,3,2,6,3,0,0
6308,0.0,0.0,18.0,929.2,0.0,0.010884353999999999,0.0,0.0,7,2,2,5,2,0,1
6309,1.0,99.0,55.0,3373.015865,0.016438356,0.038292564,8.508237502,0.0,5,2,2,3,1,0,0
6310,0.0,0.0,3.0,277.5,0.0,0.011111111000000002,0.0,0.0,5,3,3,3,2,1,0
6311,0.0,0.0,14.0,199.4904762,0.0,0.0,17.36252324,0.0,9,2,2,2,4,1,0
6312,0.0,0.0,22.0,681.58,0.00952381,0.025396825,14.63523974,0.0,11,1,1,1,3,0,1
6313,0.0,0.0,26.0,615.5595238,0.0,0.0020833329999999997,62.77367187,0.0,9,1,1,1,3,1,1
6314,0.0,0.0,51.0,769.9928571,0.0,0.004081633,0.0,0.0,5,2,2,1,2,0,1
6315,0.0,0.0,6.0,1564.0,0.04444444400000001,0.066666667,0.0,0.0,5,3,2,2,13,0,0
6316,0.0,0.0,8.0,436.0,0.0,0.022222222000000003,0.0,0.0,3,2,4,6,1,0,1
6317,0.0,0.0,5.0,270.5833333,0.04,0.07,0.0,0.0,12,1,1,5,8,0,1
6318,1.0,24.0,9.0,717.0,0.02,0.03,0.0,0.0,5,3,2,5,13,0,0
6319,2.0,236.0,28.0,1246.1241029999999,0.006666666999999999,0.021453423,11.284275,0.0,5,3,2,1,3,0,1
6320,0.0,0.0,8.0,704.1666667000001,0.0125,0.035416667,0.0,0.0,11,3,2,1,3,0,0
6321,0.0,0.0,20.0,679.5666667,0.0,0.006349206,0.0,0.0,11,2,2,2,3,1,0
6322,0.0,0.0,41.0,963.0,0.0,0.015811966,0.0,0.0,5,2,2,6,1,0,0
6323,2.0,176.0,37.0,1420.733333,0.0,0.012612613,102.35383780000001,0.0,5,2,5,7,4,0,1
6324,0.0,0.0,22.0,428.45,0.004545455,0.012878788,20.88818182,1.0,5,3,2,1,2,0,1
6325,2.0,383.75,151.0,9018.123741,0.012820513,0.02459296,0.0,0.0,11,1,2,1,1,0,1
6326,2.0,193.5,29.0,2141.902778,0.029032258,0.042319508,0.0,0.0,12,2,2,1,3,0,0
6327,0.0,0.0,15.0,984.0,0.015384615,0.007692308,0.0,0.0,5,2,5,3,6,0,1
6328,0.0,0.0,14.0,253.6,0.0,0.018333333,0.0,0.0,9,2,2,4,4,0,0
6329,4.0,123.5,24.0,4114.083333,0.0,0.003571429,20.91831644,0.0,3,1,1,1,2,1,0
6330,0.0,0.0,27.0,321.6666667,0.051190476,0.07224026,0.0,0.8,5,3,2,1,1,0,0
6331,2.0,6.0,10.0,363.6,0.0,0.015384615,0.0,0.0,9,2,2,1,5,1,1
6332,0.0,0.0,8.0,361.0,0.0,0.025,0.0,0.0,12,2,2,3,3,0,0
6333,1.0,6.0,13.0,2782.75,0.0,0.005128205,0.0,0.4,5,2,2,9,2,1,0
6334,0.0,0.0,19.0,411.8,0.021052632,0.044736842,0.0,0.8,5,2,2,1,1,0,0
6335,0.0,0.0,30.0,1307.666667,0.01875,0.0359375,0.0,0.0,5,2,2,4,2,0,0
6336,0.0,0.0,16.0,120.0,0.053333333,0.08,0.0,0.0,5,2,2,6,4,0,0
6337,0.0,0.0,7.0,212.5,0.0,0.033333333,0.0,0.0,11,3,2,1,11,0,1
6338,0.0,0.0,18.0,356.5,0.0125,0.025,0.0,0.6,5,2,2,3,2,1,0
6339,0.0,0.0,10.0,183.70833330000002,0.015384615,0.026666667,0.0,0.0,12,1,1,3,2,0,0
6340,0.0,0.0,12.0,284.5,0.0,0.014285714,0.0,0.0,12,2,2,3,2,0,0
6341,0.0,0.0,36.0,472.66666669999995,0.075675676,0.100510511,0.0,0.8,5,3,2,7,13,0,0
6342,0.0,0.0,3.0,36.4,0.066666667,0.1,0.0,0.0,6,3,2,1,13,0,0
6343,1.0,9.0,9.0,634.2,0.005555556,0.008095238000000001,0.0,0.0,3,3,2,1,1,0,1
6344,0.0,0.0,10.0,516.75,0.02,0.08,0.0,0.0,12,4,2,3,1,0,0
6345,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,12,2,2,1,13,0,0
6346,0.0,0.0,71.0,1722.721127,0.005555556,0.034027778,0.0,0.0,7,2,2,7,1,0,1
6347,0.0,0.0,80.0,1566.333333,0.005,0.027916667000000003,0.720181023,0.0,9,2,2,6,1,0,0
6348,0.0,0.0,2.0,40.5,0.0,0.1,0.0,0.0,12,1,1,3,3,2,0
6349,0.0,0.0,4.0,156.5,0.0,0.05,0.0,0.0,12,1,8,1,6,1,0
6350,0.0,0.0,16.0,946.1666667000002,0.0,0.010526316,0.0,0.0,3,2,2,1,10,1,0
6351,0.0,0.0,19.0,734.5833332999999,0.016666667,0.04444444400000001,0.0,0.0,3,2,10,1,1,0,0
6352,0.0,0.0,3.0,34.0,0.0,0.066666667,0.0,0.0,12,2,2,1,2,0,1
6353,4.0,66.5,37.0,729.7916667000001,0.004545455,0.018181818,60.42298474,0.0,11,2,2,1,2,0,0
6354,0.0,0.0,7.0,330.1666667,0.0,0.021428571,0.0,0.0,12,3,2,9,2,0,0
6355,0.0,0.0,34.0,916.0,0.0,0.002857143,0.0,0.0,12,2,2,2,1,0,0
6356,0.0,0.0,17.0,209.7,0.023529412000000003,0.038235293999999996,0.0,0.0,6,1,1,3,4,0,0
6357,0.0,0.0,18.0,379.6166667,0.035,0.059166667,0.0,0.0,7,2,2,6,1,0,0
6358,0.0,0.0,7.0,534.0,0.0,0.02962963,0.0,0.0,8,2,2,7,2,0,0
6359,0.0,0.0,13.0,956.5,0.0,0.04,0.0,0.0,3,2,2,1,13,0,0
6360,0.0,0.0,12.0,448.5,0.0,0.033333333,0.0,0.0,3,2,2,1,2,0,0
6361,0.0,0.0,123.0,3944.3849210000003,0.00516129,0.017112135,3.3030599689999995,0.0,11,2,2,1,2,0,0
6362,0.0,0.0,5.0,55.5,0.0,0.04,0.0,0.0,12,3,2,3,6,0,0
6363,0.0,0.0,16.0,200.0,0.034375,0.072115385,0.0,0.8,5,2,2,1,1,0,0
6364,0.0,0.0,34.0,1345.755952,0.005128205,0.013341951999999999,12.27419487,0.8,5,3,3,3,2,0,0
6365,6.0,303.65,13.0,438.38333330000006,0.0,0.016666667,0.0,0.0,6,4,1,1,2,0,1
6366,1.0,21.2,39.0,1110.966667,0.0042553190000000005,0.010992908000000001,112.44062120000001,0.0,9,4,2,7,2,0,0
6367,0.0,0.0,27.0,608.4,0.014814815,0.016722783,7.108148148,0.0,5,2,2,3,13,0,0
6368,0.0,0.0,133.0,4815.7016060000005,0.003731343,0.011738458,8.969447973,0.0,11,2,2,3,1,0,0
6369,0.0,0.0,19.0,583.1666667000001,0.010526316,0.030701753999999998,0.0,0.8,5,2,4,1,3,0,0
6370,0.0,0.0,3.0,17.0,0.0,0.05,0.0,0.0,3,3,2,1,2,1,1
6371,0.0,0.0,25.0,952.6777778,0.0,0.023541667000000002,23.57537117,0.0,11,2,2,3,11,0,0
6372,2.0,0.0,20.0,695.19375,0.012098765,0.058821329000000006,0.0,0.0,11,1,1,8,2,0,1
6373,0.0,0.0,9.0,329.25,0.05,0.075,38.83384563,0.0,12,3,2,4,1,0,0
6374,0.0,0.0,26.0,712.2714286,0.006060606,0.028282828,1.725866353,0.0,9,2,5,2,3,0,0
6375,0.0,0.0,21.0,332.8,0.0,0.008695652,0.0,0.0,9,2,5,4,5,0,1
6376,0.0,0.0,13.0,158.33333330000002,0.015384615,0.061538462,0.0,0.4,5,2,2,3,13,0,0
6377,0.0,0.0,27.0,808.7,0.006896551999999999,0.010344828,0.0,0.0,3,3,2,7,3,0,1
6378,0.0,0.0,15.0,293.0,0.021428571,0.026190476,0.0,0.0,11,2,2,7,1,0,0
6379,2.0,70.5,50.0,981.5083332999999,0.0,0.0036363640000000004,0.0,0.0,10,2,2,2,2,1,1
6380,0.0,0.0,64.0,3038.38,0.017534722,0.038333333,0.0,0.0,9,2,2,1,1,0,0
6381,0.0,0.0,14.0,207.54166669999998,0.0,0.015384615,0.0,0.0,12,2,4,1,2,1,0
6382,5.0,161.5,60.0,2789.166667,0.0,0.005026455,31.31885714,0.0,5,2,2,6,2,0,0
6383,0.0,0.0,9.0,195.25,0.022222222000000003,0.081481481,0.0,0.0,11,1,1,8,10,0,0
6384,0.0,0.0,33.0,598.7611111,0.0,0.007843137,0.0,0.0,9,2,2,2,1,0,0
6385,0.0,0.0,39.0,805.625,0.0,0.020905923,2.217029402,0.0,12,2,2,2,2,0,0
6386,0.0,0.0,56.0,2633.869048,0.0037037040000000004,0.016666667,0.0,0.0,3,2,5,1,1,0,0
6387,0.0,0.0,28.0,550.0666667,0.0,0.006666666999999999,0.0,0.0,3,2,2,1,2,1,0
6388,0.0,0.0,49.0,938.0416667000002,0.00375,0.010664683000000001,0.0,0.0,12,1,1,7,2,0,0
6389,0.0,0.0,22.0,672.95,0.0,0.027179487000000002,0.0,0.0,9,2,2,9,2,0,0
6390,0.0,0.0,23.0,914.3333332999998,0.0,0.008695652,23.18305163,0.0,12,4,5,1,8,1,1
6391,1.0,168.2,33.0,755.8769841,0.026315789,0.041315789,0.0,0.0,10,2,2,3,3,0,0
6392,0.0,0.0,7.0,156.83333330000002,0.0,0.02,0.0,0.0,5,2,4,1,2,0,0
6393,0.0,0.0,39.0,1262.651515,0.005128205,0.007264957,0.0,0.0,11,3,2,2,10,0,0
6394,0.0,0.0,12.0,349.5,0.0,0.008333333,0.0,0.0,12,1,1,6,1,0,0
6395,0.0,0.0,54.0,1063.95,0.0,0.019047619,54.24886418,0.0,3,2,2,1,2,0,0
6396,0.0,0.0,5.0,81.08333333,0.04,0.05,0.0,0.0,12,3,2,1,2,1,0
6397,0.0,0.0,65.0,2706.595238,0.0,0.022692307999999998,0.0,0.0,11,2,2,1,2,1,0
6398,0.0,0.0,20.0,1002.8472220000001,0.0,0.00952381,41.13433129,0.0,11,2,2,4,2,0,0
6399,0.0,0.0,2.0,13.0,0.0,0.028571429,0.0,0.0,12,2,10,4,2,1,0
6400,0.0,0.0,26.0,470.8166666999999,0.005128205,0.042307692,0.0,0.0,11,3,2,4,11,0,1
6401,9.0,322.8,191.0,3677.258176,0.009105690999999999,0.024303937999999997,0.0,0.0,8,2,2,6,1,0,1
6402,2.0,101.8,37.0,1722.814286,0.001025641,0.007997558,4.683075961,0.0,10,1,1,1,2,0,1
6403,2.0,75.25,44.0,1616.425824,0.006944444,0.010974434,0.0,0.0,3,3,2,4,1,0,0
6404,1.0,14.0,104.0,7181.877778,0.008843537,0.023737786,0.0,0.0,11,2,2,1,2,0,0
6405,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,11,2,6,2,1,0,0
6406,0.0,0.0,25.0,701.8833333,0.0,0.023333332999999998,0.0,0.0,9,2,2,1,2,0,0
6407,0.0,0.0,63.0,1108.3697619999998,0.0,0.0027865959999999997,7.826836352999999,0.0,8,2,10,1,2,0,0
6408,0.0,0.0,8.0,128.5,0.0,0.025,0.0,0.0,3,2,2,1,1,0,0
6409,0.0,0.0,15.0,183.83333330000002,0.066666667,0.073333333,0.0,0.8,5,3,2,1,3,0,0
6410,1.0,1.0,10.0,384.4,0.04444444400000001,0.043386243,0.0,0.0,5,1,1,1,3,0,0
6411,0.0,0.0,3.0,50.0,0.0,0.033333333,0.0,0.0,3,1,1,1,9,1,0
6412,0.0,0.0,3.0,82.0,0.04,0.06,0.0,0.0,5,1,1,6,3,1,0
6413,0.0,0.0,35.0,573.0,0.0,0.018918919,9.597405405,0.6,5,2,2,1,4,0,0
6414,1.0,148.0,48.0,1029.1703029999999,0.0017241379999999998,0.022131145,16.96712066,0.0,7,2,2,6,1,0,0
6415,1.0,802.5,48.0,2073.916667,0.003921569000000001,0.02627451,0.0,0.0,11,2,2,3,2,0,1
6416,0.0,0.0,34.0,1425.566667,0.0,0.008823529,0.0,0.0,11,2,2,9,2,1,0
6417,0.0,0.0,46.0,1014.375,0.008695652,0.026449275,0.0,0.0,12,2,2,3,2,0,1
6418,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5,1,1,1,2,0,1
6419,0.0,0.0,5.0,97.0,0.0,0.033333333,0.0,0.0,3,3,3,1,10,0,0
6420,0.0,0.0,8.0,89.5,0.0,0.05,0.0,0.0,5,2,2,1,1,0,0
6421,0.0,0.0,17.0,161.55,0.0,0.018518519,0.0,0.0,11,2,2,5,2,0,1
6422,0.0,0.0,39.0,742.6875,0.0,0.015217391,71.38981221,0.0,12,2,2,4,3,0,0
6423,1.0,131.0,53.0,3271.030448,0.0,0.0055270119999999996,13.78150822,0.0,11,1,1,2,4,0,0
6424,0.0,0.0,15.0,650.6961927,0.0,0.018487395,0.0,0.0,3,1,1,1,3,1,0
6425,0.0,0.0,18.0,815.25,0.0,0.0025,0.0,0.0,12,8,13,9,20,2,0
6426,1.0,0.0,34.0,1644.857143,0.005,0.0265,0.0,0.0,5,2,5,1,1,0,0
6427,0.0,0.0,38.0,314.8333333,0.010526316,0.031578947,0.0,0.6,5,2,2,1,3,0,0
6428,2.0,9.0,20.0,393.5833333,0.008333333,0.033872603,0.0,0.0,11,1,1,3,6,0,0
6429,4.0,168.83333330000002,31.0,1300.728987,0.000555556,0.021511104,6.938235354,0.0,3,2,2,1,2,0,0
6430,0.0,0.0,26.0,449.02777779999997,0.0,0.018518519,0.0,0.6,2,1,1,3,3,0,0
6431,0.0,0.0,8.0,107.16666670000001,0.0,0.025,0.0,0.0,11,2,2,9,2,1,0
6432,1.0,139.5,58.0,3022.370406,0.0,0.009611111,0.0,0.0,11,1,1,2,2,1,0
6433,0.0,0.0,6.0,892.0,0.0,0.018518519,0.0,0.0,3,3,2,3,3,0,1
6434,0.0,0.0,60.0,1995.4166670000002,0.0,0.003389831,61.58171224,0.0,11,2,4,1,7,1,0
6435,0.0,0.0,15.0,292.69444439999995,0.0,0.005128205,54.98,0.0,5,3,2,4,4,0,0
6436,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,3,3,2,6,1,0,1
6437,0.0,0.0,3.0,69.0,0.0,0.066666667,0.0,0.0,3,2,2,2,6,0,0
6438,0.0,0.0,85.0,2834.2801170000002,0.004883721,0.013388945,37.42337649,0.0,11,2,2,1,1,0,1
6439,2.0,52.25,1.0,0.0,0.0,0.04,0.0,0.0,12,1,1,1,2,0,0
6440,0.0,0.0,12.0,223.58333330000002,0.0,0.002666667,0.0,0.0,3,1,1,1,3,0,0
6441,0.0,0.0,80.0,3634.1415119999997,0.0043209879999999996,0.007864356,26.41113767,0.0,11,3,2,2,2,0,0
6442,0.0,0.0,71.0,1733.6583329999999,0.0,0.0028985509999999996,0.0,0.0,11,8,2,1,3,0,1
6443,0.0,0.0,19.0,1655.190476,0.0,0.022666667,27.97007005,0.0,12,1,1,7,2,1,0
6444,0.0,0.0,21.0,530.5833333,0.019047619,0.021428571,0.0,0.0,11,3,2,4,3,0,0
6445,0.0,0.0,16.0,589.875,0.0,0.00952381,0.0,0.0,12,2,6,1,2,0,1
6446,1.0,73.0,16.0,416.4,0.0,0.011111111000000002,0.0,0.0,3,1,1,1,2,0,1
6447,6.0,609.0,47.0,2989.494048,0.0,0.004813218,30.897985,0.0,3,2,2,1,8,1,1
6448,0.0,0.0,41.0,1955.7833329999999,0.0,0.002439024,21.07980488,0.0,5,1,1,6,2,0,0
6449,0.0,0.0,8.0,863.3333332999998,0.0,0.014583333,0.0,0.0,3,2,2,4,3,0,1
6450,0.0,0.0,27.0,1058.02381,0.026923077000000004,0.036923077,0.0,0.2,5,2,2,1,4,0,0
6451,0.0,0.0,6.0,139.75,0.033333333,0.066666667,0.0,0.0,11,2,2,3,2,1,0
6452,0.0,0.0,14.0,197.5,0.021428571,0.042857143,0.0,0.4,5,2,2,1,1,0,0
6453,0.0,0.0,6.0,75.0,0.0,0.016666667,0.0,0.0,3,1,1,1,2,0,0
6454,6.0,1188.5,230.0,9648.177094,0.0044444440000000005,0.015486638999999998,3.3594356530000002,0.0,11,2,2,1,2,0,0
6455,4.0,82.5,22.0,1087.986111,0.007692308,0.020244755,0.0,0.0,11,3,2,3,2,0,0
6456,0.0,0.0,9.0,166.16666669999998,0.0,0.025,17.541,1.0,5,2,2,2,4,0,1
6457,0.0,0.0,19.0,656.25,0.0,0.023529412000000003,0.0,0.0,12,2,5,3,6,0,0
6458,0.0,0.0,8.0,135.25,0.0,0.05,0.0,0.0,11,2,2,9,1,0,0
6459,0.0,0.0,2.0,0.0,0.1,0.2,0.0,0.0,11,2,2,1,1,0,0
6460,0.0,0.0,33.0,2714.958333,0.0,0.02,18.16617631,0.0,12,2,2,7,1,0,0
6461,0.0,0.0,21.0,304.275,0.0,0.001169591,0.0,0.0,5,1,2,4,2,0,0
6462,0.0,0.0,4.0,880.0,0.0,0.05,0.0,0.0,5,2,2,7,1,0,1
6463,0.0,0.0,4.0,133.5,0.0,0.025,0.0,0.0,12,4,2,1,2,1,0
6464,0.0,0.0,5.0,155.33333330000002,0.0,0.028571429,0.0,0.0,12,3,2,1,2,1,0
6465,0.0,0.0,7.0,296.1666667,0.0,0.011111111000000002,0.0,0.0,3,2,2,3,2,1,0
6466,0.0,0.0,27.0,468.54166669999995,0.014814815,0.022222222000000003,0.0,0.0,12,3,2,3,3,0,1
6467,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5,3,2,3,6,0,0
6468,0.0,0.0,8.0,227.0,0.025,0.05,0.0,0.0,5,3,2,6,13,0,0
6469,0.0,0.0,13.0,227.7,0.027777778,0.038888888999999996,0.0,0.4,5,1,1,3,2,0,0
6470,0.0,0.0,5.0,28.25,0.08,0.093333333,0.0,0.0,11,2,2,1,2,0,1
6471,0.0,0.0,10.0,824.0,0.06,0.09,0.0,0.0,12,1,1,1,3,0,0
6472,0.0,0.0,5.0,138.0,0.02,0.1,0.0,0.8,5,2,2,1,4,0,0
6473,0.0,0.0,36.0,2111.341667,0.004347826,0.014492753999999998,11.43941195,0.0,2,2,6,1,2,0,0
6474,0.0,0.0,6.0,303.1,0.028571429,0.014285714,0.0,0.0,6,1,2,3,2,0,0
6475,5.0,81.5,23.0,541.6666667000001,0.0011111110000000001,0.047074074,10.64805714,0.0,5,4,1,1,4,0,0
6476,0.0,0.0,45.0,2650.416667,0.013333333000000001,0.034074073999999996,0.0,0.0,12,3,7,2,1,0,1
6477,1.0,0.0,46.0,1621.025379,0.004081633,0.020544218,6.02352321,0.0,12,1,1,3,2,0,0
6478,0.0,0.0,9.0,171.0,0.022222222000000003,0.066666667,0.0,0.0,3,2,10,4,3,0,0
6479,0.0,0.0,30.0,1448.9285710000001,0.043851852000000004,0.069954545,0.0,0.0,12,3,2,1,13,0,0
6480,0.0,0.0,27.0,559.4,0.014814815,0.030452675,0.0,0.0,3,2,4,4,3,0,1
6481,3.0,19.0,39.0,754.3194444000001,0.004651163,0.036124031,0.0,0.0,11,2,2,1,10,0,0
6482,0.0,0.0,19.0,881.1666667000002,0.0,0.005882353000000001,0.0,0.0,5,2,2,6,4,1,0
6483,0.0,0.0,15.0,688.1833333,0.0,0.011904762,43.03066045,0.0,12,1,1,3,2,1,0
6484,0.0,0.0,128.0,5287.233333,0.0171875,0.034482887000000004,14.984875,0.4,5,2,2,3,13,0,0
6485,0.0,0.0,4.0,96.33333333,0.0,0.05,0.0,0.0,5,1,1,1,2,0,1
6486,2.0,3.0,33.0,1039.766667,0.0,0.02027027,0.0,0.0,3,2,4,3,2,0,1
6487,0.0,0.0,12.0,183.625,0.016666667,0.027777778,0.0,0.0,11,3,2,1,2,0,0
6488,0.0,0.0,13.0,151.0,0.007692308,0.023076923,0.0,1.0,5,1,1,1,1,0,1
6489,2.0,5.0,74.0,1903.45,0.005,0.019107143,0.0,0.0,8,2,2,9,13,0,0
6490,0.0,0.0,2.0,4.0,0.0,0.1,0.0,0.8,5,2,5,4,1,0,0
6491,0.0,0.0,5.0,85.5,0.0,0.025,0.0,0.0,12,2,4,6,2,1,0
6492,0.0,0.0,8.0,181.66666669999998,0.022222222000000003,0.04444444400000001,0.0,0.0,12,1,1,3,10,0,0
6493,1.0,17.0,100.0,2463.244841,0.0018867920000000002,0.014944593999999999,0.0,0.0,5,2,2,1,4,0,0
6494,0.0,0.0,21.0,352.4166667,0.026923077000000004,0.051538462,0.0,0.0,5,3,2,3,1,0,1
6495,0.0,0.0,5.0,53.0,0.04,0.08,0.0,0.0,3,2,5,2,2,0,1
6496,1.0,251.8,53.0,2525.307766,0.0,0.010606061000000002,52.97841866,0.0,7,2,2,9,4,0,0
6497,0.0,0.0,5.0,28.33333333,0.04,0.08,0.0,0.0,5,1,8,4,11,0,1
6498,3.0,116.0,21.0,613.6666667000001,0.008333333,0.023611111,0.0,0.0,3,1,2,1,1,0,0
6499,0.0,0.0,10.0,266.5,0.028571429,0.028571429,0.0,0.0,3,2,2,4,1,0,0
6500,0.0,0.0,21.0,526.5,0.0,0.009090909,0.0,0.0,8,3,2,1,1,0,1
6501,0.0,0.0,27.0,807.8333332999999,0.022222222000000003,0.041975309,0.0,0.0,3,2,2,3,1,0,0
6502,1.0,18.2,198.0,8006.695205,0.002722772,0.01852759,0.0,0.0,7,2,2,4,1,0,0
6503,0.0,0.0,20.0,806.5,0.01,0.038333333,0.0,0.6,5,2,4,1,3,0,0
6504,0.0,0.0,27.0,1182.416667,0.017741935,0.038556068,7.994904291,0.0,12,2,2,4,6,0,0
6505,0.0,0.0,24.0,364.4166667,0.0,0.013793103000000001,0.0,0.2,5,2,2,1,5,0,0
6506,0.0,0.0,48.0,1681.5238100000001,0.0,0.016993464,53.988,0.0,5,2,2,2,2,0,0
6507,0.0,0.0,6.0,199.6,0.0,0.014285714,0.0,0.0,10,1,8,2,6,1,0
6508,0.0,0.0,4.0,142.0,0.0,0.05,0.0,0.6,5,2,2,1,13,0,0
